source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,bp_g,bp_rp,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,g_rp,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,has_rvs,has_xp_continuous,has_xp_sampled,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,libname_gspphot,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,non_single_star,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,phot_variable_flag,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,radial_velocity,radial_velocity_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,source_id
4454897279513044992,Gaia DR3 4454897279513044992,241.12131423775614,10.000575625756637,21.81526898160571,41.50401854383963,236.6288548453519,30.15540656661813,0.11731046830699417,-19.26311384662694,-26.241656753873766,17.12831,17.08429,17.240501,0.054012395,0.042162616,0.07261515,0.06783874,0.063091874,0.9947196,0.1057,0.1001,0.1116,435.87863,0.038301602,0.053560592,-0.12656051,47,3,408,0,411,31,0,0.09549963,0.1067,0.101,0.1127,-0.0440197,-0.15621185,8.462595E-11,1.02270345E-13,0.9999996,-0.17391138,0.19815616,0.024353612,,14632.226,14531.665,14852.259,0,0.0565,0.0535,0.0597,-0.112192154,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.019725587,74.273705,OB,4.6124,4.6055,4.6163,52,0,-0.9791,-0.9937,-0.9526,7,0,1.7957194,1.6155096,-0.08378176,-0.14102474,,2003.0933922072256,10.251245,195.40002,0,0,46,1.1348349,2652.304359048424,2.2067504,1201.905,432,0,1006.8342141485815,8.433266,119.38841,1,0,46,NOT_AVAILABLE,32.552914,,-0.064157486,,,,0.2810712,,,1200740126,-0.25358897,0.037539218,0.15606841,,2016.0,,,,,,,,,,,,,,,-167.0343,-21.272924,16.91718,-28.908401,0.31524366,0.28806973,0.2079253,0.7155611,1636148068921376768,15104.877,15045.489,15190.763,,,,19,4454897279513044992
6303035588313307136,Gaia DR3 6303035588313307136,214.40562728555673,-13.146565467131985,333.09286878606696,44.619227718635294,216.53666472426497,0.5842992852950765,0.15485365780299135,-19.429277843928183,-8.118578034887257,17.1458,17.096659,17.2493,0.07405106,0.07468534,0.09083055,0.10300013,0.09520462,0.9434482,0.2211,0.2105,0.2314,186.12259,0.0,0.0,-1.081874,22,0,196,0,196,31,0,0.16653752,0.2212,0.2105,0.2314,-0.04914093,-0.1526413,2.8946843E-5,5.226443E-10,4.993179E-5,-0.33121017,0.20078883,-0.23279898,,21595.795,21088.406,22107.719,0,0.1189,0.1131,0.1245,-0.103500366,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.0099226525,119.53264,OB,4.5726,4.5686,4.5769,24,0,-0.9965,-0.9992,-0.9893,9,0,1.8012284,1.7048632,0.16938381,-0.031576034,,1980.4038194091452,11.1739235,177.23442,0,0,21,1.1414584,2609.9159892158214,2.6353106,990.3637,212,0,998.70672641464,17.519281,57.006145,0,0,21,NOT_AVAILABLE,21.057259,,-0.42726365,,,,-0.25798666,,,1254672989,-0.18294126,-0.25620866,0.10513614,,2016.0,,,,,,,,,,,,,,,-103.698784,36.713863,-10.034832,-27.799452,0.2832545,0.27661726,0.44530794,0.8347975,1636148068921376768,18978.656,18740.117,19227.727,,,,15,6303035588313307136
6241820381519505408,Gaia DR3 6241820381519505408,235.57737215010243,-20.52702084039415,348.36356380848054,26.902254037606806,238.03132573840648,-0.8265387054308808,0.1838419288546,-18.606627227746948,-13.423067306340403,17.159422,17.139137,17.175154,0.07856418,0.05774517,0.086843334,0.093047686,0.06787506,0.9631054,0.4764,0.4712,0.4812,223.94179,0.0,0.0,-0.75247073,26,1,228,0,229,31,0,0.13278304,0.4819,0.4766,0.4868,-0.020284653,-0.036016464,9.600224E-6,5.281854E-10,4.9932758E-5,0.061372157,0.25151747,-0.11159239,,21588.469,21440.95,21695.396,0,0.2568,0.2539,0.2594,-0.015731812,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.057473045,41.182117,A,4.4866,4.4851,4.4881,33,0,-0.595,-0.598,-0.5887,11,0,1.782592,2.1169376,0.15028188,-0.27700087,,1904.4159537415119,9.581378,198.76222,1,0,30,1.1537719,2577.3793974807063,2.716249,948.8745,262,0,1069.2920647522953,8.659641,123.47995,0,0,29,NOT_AVAILABLE,22.943089,,-0.16972415,,,,-0.18839653,,,175425177,-0.2373515,-0.14980333,-0.16331217,,2016.0,,,,,,,,,,,,,,,-148.94742,15.562125,-19.065187,-32.307026,0.22172193,0.31398112,0.1513954,0.6220954,1636148068921376768,18223.51,18153.375,18273.822,,,,15,6241820381519505408
6080702345638173056,Gaia DR3 6080702345638173056,200.3454839363393,-50.595810595032596,307.7819682035168,11.993739834714619,220.58408329571643,-38.39914645687894,0.2930432096312662,-33.77647232666683,-13.741431654411596,17.18927,17.116215,17.348204,0.04915373,0.045267835,0.08092315,0.07858377,0.06407425,0.95756525,0.0251,0.0206,0.0295,464.29587,0.0,0.0,-1.2672242,53,2,460,0,462,31,0,0.11082337,0.0252,0.0207,0.0296,-0.07305527,-0.2319889,5.2996683E-8,5.094365E-10,4.9933235E-5,-0.100622,-0.2170347,0.087911986,,16759.252,16732.076,16767.459,0,0.0134,0.011,0.0158,-0.15893364,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.04301478,118.099014,OB,4.6121,4.6115,4.6125,56,0,-0.9985,-0.9996,-0.9962,17,0,1.8287756,3.6212533,0.19120352,-0.058086734,,1945.049624262469,6.582459,295.4898,3,0,51,1.1393086,2507.487638701772,2.247099,1115.8777,482,0,911.7524937282425,7.26429,125.51158,2,0,49,NOT_AVAILABLE,36.464737,,0.15271173,,,,0.25789037,,,110913485,-0.2669408,-0.0047933455,-0.01846077,,2016.0,,,,,,,,,,,,,,,143.88918,-35.790596,39.827847,-15.770093,0.27086672,0.25609773,0.20995623,0.5792755,1636148068921376768,15727.858,15704.011,15747.003,,,,19,6080702345638173056
5831782877466798592,Gaia DR3 5831782877466798592,248.10018461375256,-58.97781231821987,328.20839386179176,-7.426836578559499,256.14899128670527,-36.587077080429964,0.17914312657683557,-7.176965633673047,-24.454413386051268,17.234781,17.241228,17.133097,0.061460152,0.052269716,0.07849477,0.08822246,0.07613545,1.0602739,0.004,8.0E-4,0.0116,434.6732,0.18949793,0.99217266,1.6394229,42,1,371,0,372,31,0,0.12500443,0.0042,9.0E-4,0.0124,0.0064468384,0.10813141,2.341603E-9,1.1158262E-13,0.99978435,-0.025771046,-0.13881114,-0.2379233,,8379.176,8332.524,8798.988,0,0.0021,4.0E-4,0.0062,0.10168457,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.0050777565,64.63645,A,4.3167,4.2895,4.3249,46,0,-1.4121,-1.4825,-1.3115,17,0,1.728807,2.28223,-0.019822074,-0.040563893,,1733.506274374493,7.9909687,216.93318,0,0,44,1.1831858,2404.552592072184,3.2713575,735.03204,403,0,1111.5262403965269,5.6420865,197.00624,0,0,40,NOT_AVAILABLE,25.485823,,0.0461029,,,,0.055761825,,,1512180943,-0.1565652,-0.23279083,-0.27760023,,2016.0,,,,,,,,,,,,,,,-146.60863,14.220566,40.729748,-24.401567,0.23270988,0.13206273,0.06170911,0.1463422,1636148068921376768,8581.091,8559.059,8601.263,,,,21,5831782877466798592
4383111848961346944,Gaia DR3 4383111848961346944,251.49220021469634,0.7936456865148623,18.168020891136162,28.00379168571429,249.83783484743327,22.946802698380786,0.15659142070373827,-5.512529457102254,-21.26071689493265,17.328594,17.310545,17.313938,0.07095019,0.045764394,0.09345631,0.10656122,0.08359572,0.9895621,0.55,0.5411,0.5561,381.16245,0.0,2.109657E-15,-0.2569922,42,3,368,0,371,31,0,0.14990897,0.5562,0.5474,0.5625,-0.01804924,-0.0033931732,2.4710895E-5,6.701789E-10,4.993201E-5,0.116590746,0.18253753,-0.15144433,,22196.275,21539.08,22385.338,0,0.2966,0.2917,0.2999,0.014656067,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.011366978,43.87704,OB,4.5529,4.5489,4.5566,43,0,-0.9891,-0.9976,-0.9567,9,0,1.7787995,1.6755574,0.1940109,-0.3292895,,1626.2929418932847,9.580149,169.75655,0,0,40,1.1640285,2205.5112626295513,2.092818,1053.8477,362,0,940.9850025696829,7.335158,128.28423,0,0,38,NOT_AVAILABLE,21.963745,,-0.026744224,,,,-0.15996043,,,598893140,-0.19687462,-0.20529902,0.089741774,,2016.0,,,,,,,,,,,,,,,-71.86259,7.6870165,-12.3454075,-32.64676,0.10774306,0.4008925,0.20208313,0.3233241,1636148068921376768,19676.969,19270.418,19795.762,,,,19,4383111848961346944
6746023836688245888,Gaia DR3 6746023836688245888,293.41477464226915,-31.45781610184051,7.810524154221139,-22.15013041583998,290.11056572214886,-9.638730340516462,0.17905942277990564,-20.94232455229854,0.6233403685916711,17.369537,17.279219,17.589926,0.08859545,0.07840135,0.10728102,0.113271795,0.09349007,0.9596432,0.0024,5.0E-4,0.0073,207.97961,0.0,1.4105458E-15,-0.78565115,24,0,208,0,208,31,0,0.16105446,0.0024,5.0E-4,0.0073,-0.09031868,-0.3107071,5.609322E-6,5.106875E-10,4.9932954E-5,-0.322149,-0.17258832,-0.28989357,,24739.24,24272.668,24939.83,0,0.0013,2.0E-4,0.004,-0.22038841,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.050424922,25.664614,OB,4.5802,4.5771,4.5828,25,0,-0.989,-0.9976,-0.9719,9,0,1.8500564,1.669069,-0.34357435,0.16303438,,1673.900186965808,22.639503,73.93714,0,0,23,1.1317322,2123.889006519484,2.7725766,766.03436,205,0,729.7734207005195,14.59133,50.014183,0,0,23,NOT_AVAILABLE,20.9516,,-0.06775582,,,,0.14641288,,,1503881912,0.04983581,-0.2627636,-0.18891045,,2016.0,,,,,,,,,,,,,,,-112.21773,-6.992124,-40.898415,33.694595,0.2807616,0.21859275,0.47576424,0.8284829,1636148068921376768,18173.158,17955.148,18256.695,,,,14,6746023836688245888
6247253167253957632,Gaia DR3 6247253167253957632,241.466797774065,-19.43992535710846,353.5593951005197,23.776269315121482,243.21985924096293,1.385880103583914,0.3501587306556203,-39.280073746517864,-12.736517393989063,17.56531,17.508364,17.660364,0.09913874,0.057433866,0.10531203,0.13023007,0.07143808,1.025869,0.2771,0.2512,0.2929,367.0439,0.0,0.0,0.6848079,39,5,332,0,337,31,0,0.1848022,0.2784,0.2527,0.2945,-0.0569458,-0.15200043,3.2792823E-8,5.0950416E-10,4.9933235E-5,-0.102899574,0.44286498,0.030729417,,23592.664,22385.83,24152.613,0,0.1489,0.1348,0.1575,-0.09505463,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.07297714,99.84372,OB,4.5748,4.5512,4.5804,44,0,-0.977,-0.9936,-0.8853,12,0,1.8016415,3.3249643,-0.1352982,-0.25428915,,1355.411150576836,13.208832,102.614006,1,0,40,1.1499186,1773.4670999614564,1.9399556,914.1792,358,0,683.9314807894077,8.939135,76.50981,0,0,37,NOT_AVAILABLE,41.293377,,-0.07627918,,,,-0.12098817,,,364054276,-0.124061055,0.0074806376,-0.31956846,,2016.0,,,,,,,,,,,,,,,-165.0059,8.748548,-48.897934,-22.458807,0.46230978,0.55341077,0.28912824,0.15141097,1636148068921376768,17998.691,16955.105,18410.605,,,,16,6247253167253957632
5813978485645451264,Gaia DR3 5813978485645451264,260.49174928093447,-64.68694770143314,327.1578304084898,-15.509210994904045,264.59497134241576,-41.42596374304019,0.18214385652816012,-13.008937757660403,-20.242823908328887,17.606184,17.5653,17.434155,0.052026127,0.06144471,0.08824497,0.056518555,0.06970333,1.0044626,0.5746,0.5703,0.5791,513.935,0.0,0.0,0.16004671,55,0,488,0,488,31,0,0.10412084,0.5886,0.584,0.5932,-0.040884018,0.13114548,5.137251E-9,5.7161627E-9,0.99991,0.0015786922,-0.3383799,-0.002786108,,16302.422,16229.164,16386.588,0,0.3087,0.3063,0.3111,0.1720295,,,,0,0,1,1,0,1,0,0,0,0,6,0,0.04979098,56.799236,OB,4.6038,4.6008,4.6059,58,0,-0.9931,-0.9983,-0.9834,24,0,1.7471945,2.0640707,0.21558557,-0.24834804,,1286.166352967872,7.16101,179.60684,55,0,55,1.2462504,1707.9420927496485,1.5031285,1136.2582,508,0,842.3571113284278,7.745258,108.75779,54,0,54,NOT_AVAILABLE,24.06251,,-0.21233372,,,,0.017338736,,,443077893,-0.1382905,-0.08079027,-0.06014926,,2016.0,,,,,,,,,,,,,,,-176.81534,82.255714,-59.51602,-23.363064,0.09701608,0.10300271,0.106329784,0.18050326,1636148068921376768,16201.533,16174.037,16214.008,,,,24,5813978485645451264
6680935810635703168,Gaia DR3 6680935810635703168,305.79303731559946,-39.76942749939192,1.4924591722756357,-33.93476112699216,298.54287026911425,-19.810820033213908,0.18859029640027875,-9.675259257317208,-18.551287636348093,17.645916,17.532469,17.876917,0.10420104,0.08219869,0.12183754,0.12056262,0.103087895,1.0919124,0.0052,0.0014,0.0125,326.51294,0.4037235,2.510283,2.0587618,29,1,256,0,257,31,0,0.16847317,0.0052,0.0014,0.0125,-0.11344719,-0.3444481,8.421576E-6,5.168105E-10,4.9932816E-5,-0.21974823,0.09774965,-0.16677918,,30693.959,29664.473,31088.82,0,0.0028,7.0E-4,0.0068,-0.2310009,,,,0,0,1,1,0,1,0,0,0,0,0,0,0.05727669,174.90567,OB,4.565,4.5603,4.569,31,0,-0.9734,-0.9919,-0.9509,7,0,1.8558781,1.5478834,-0.28313157,-0.016727904,,1325.651650822938,9.214154,143.87123,0,0,28,1.1453596,1646.5693869319093,2.098029,784.8173,263,0,560.2624847903313,8.723112,64.22736,0,0,29,NOT_AVAILABLE,20.922737,,0.06943248,,,,0.06354733,,,849286635,0.37715158,-0.26730952,0.11294733,,2016.0,,,,,,,,,,,,,,,-54.70871,-21.300837,-53.74972,27.66246,0.24597912,0.2657785,0.27284953,0.59189934,1636148068921376768,19071.611,18736.62,19208.398,,,,17,6680935810635703168
6134947228526380800,Gaia DR3 6134947228526380800,197.15311211884006,-44.19689723190267,306.1779393369531,18.566580666053376,214.52680516802957,-33.744618701184834,0.06534671062366394,-22.494982894090022,-0.0368129192157885,17.655464,17.640427,17.701153,0.10023629,0.067853354,0.11642593,0.10629801,0.069565445,0.98597676,0.3418,0.3372,0.3468,385.0156,0.0,0.0,-0.36005625,43,2,379,0,381,31,0,0.16484842,0.3468,0.342,0.3519,-0.015037537,-0.060726166,2.0277568E-5,9.072173E-10,4.9932223E-5,-0.25656018,-0.6179022,-0.08647174,,19146.451,19055.746,19249.04,0,0.1833,0.1808,0.186,-0.04568863,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.052143674,128.29883,OB,4.6038,4.6007,4.6058,52,0,-0.994,-0.9983,-0.9843,27,0,1.7849857,0.5612728,0.29110742,0.20380497,,1200.1795485890582,8.054114,149.01447,3,0,46,1.1389213,1632.1530975395044,1.7261196,945.56195,395,0,658.7143640477459,10.059919,65.47909,3,0,47,NOT_AVAILABLE,22.495012,,0.19277397,,,,0.21808602,,,1325170492,-0.44877228,-0.17277008,-0.51845074,,2016.0,,,,,,,,,,,,,,,-100.95509,-12.006109,13.127101,-12.58505,0.19219469,0.35649002,0.20309526,0.7116426,1636148068921376768,16205.145,16187.415,16214.684,,,,18,6134947228526380800
6866912945436640384,Gaia DR3 6866912945436640384,300.0019356033508,-20.09333862087565,21.618726253250557,-23.766459439838965,298.0090492373104,0.476122540624948,0.29379438721493056,-16.05219357269663,-30.225419610068236,17.6707,17.593613,17.81196,0.08232616,0.06185364,0.09692963,0.10054987,0.06924153,0.9922454,0.0457,0.0353,0.0685,369.6019,0.0,0.0,-0.18089432,41,1,357,0,358,31,0,0.14751963,0.0459,0.0354,0.0688,-0.0770874,-0.21834755,5.1231384E-11,1.0318999E-13,0.99999785,-0.19606987,0.25090796,-0.02745302,,22191.693,21927.234,23106.275,0,0.0245,0.0189,0.0367,-0.14126015,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.01345919,50.49442,OB,4.5969,4.5853,4.6025,41,0,-0.9812,-0.9955,-0.9478,11,0,1.8206762,3.031007,-0.27628872,-0.34566045,,1253.060633700082,12.283015,102.01572,1,0,37,1.1481622,1609.411403137197,1.6920772,951.1454,350,0,594.8048026703672,12.573077,47.307816,0,0,35,NOT_AVAILABLE,34.223515,,0.27811068,,,,0.18662323,,,746103012,0.113052465,-0.120716386,-0.19745533,,2016.0,,,,,,,,,,,,,,,-58.045956,-11.372326,-28.81811,32.47012,0.1962863,0.39030537,0.26885858,0.4755215,1636148068921376768,16172.563,16056.039,16217.497,,,,19,6866912945436640384
6729038207407168512,Gaia DR3 6729038207407168512,282.341013932572,-39.36443096485115,356.6429820263093,-16.438246539410542,279.9159657910373,-16.349007610815573,0.13174480117604712,-7.771535856765205,-19.113464485263442,17.75669,17.695177,17.896614,0.10375575,0.09828486,0.1082971,0.121171184,0.10325381,0.9619911,0.0438,0.0359,0.0528,208.78972,0.0,0.0,-0.75725085,25,0,218,0,218,31,0,0.18997355,0.0442,0.0362,0.0533,-0.061511993,-0.201437,4.8427924E-9,1.2216206E-13,0.9999989,-0.18803269,-0.51185393,-0.22612463,,19960.104,19834.836,20096.244,0,0.0234,0.0191,0.0282,-0.139925,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.07618916,175.43497,OB,4.6179,4.6155,4.6193,25,0,-0.9927,-0.9976,-0.9838,11,0,1.8103607,1.2165128,0.014321592,-0.19062218,,1141.1591261457722,12.8203945,89.01123,1,0,25,1.1375273,1486.8647688673157,2.312088,643.0831,214,0,550.1901435003057,11.08944,49.61388,0,0,24,NOT_AVAILABLE,20.633015,,0.2671086,,,,0.2513115,,,1668506481,0.044273853,-0.26169968,-0.35571137,,2016.0,,,,,,,,,,,,,,,-117.908936,-10.6103525,-33.5273,40.416054,0.24478233,0.16036204,0.30012912,0.85363495,1636148068921376768,15035.515,15007.098,15109.355,,,,16,6729038207407168512
6831769525856646912,Gaia DR3 6831769525856646912,322.3069159566955,-18.2479772392748,32.655849565615966,-42.829315627933745,318.82459127162934,-3.2279914230637954,0.19189329559952875,-0.4196358027024325,-22.723641692780653,17.763239,17.75607,17.758047,0.107249096,0.087529995,0.16253147,0.16048856,0.12094624,0.9971028,0.4162,0.4099,0.4228,345.54562,0.0,0.0,-0.048516512,38,1,335,0,336,31,0,0.26430082,0.4235,0.417,0.4304,-0.0071697235,-0.0019779205,1.2830002E-8,2.060708E-13,0.9999622,0.25281322,-0.60417014,-0.28315344,,19308.668,19239.889,19408.16,0,0.2234,0.2199,0.2269,0.005191803,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.026114866,53.12344,OB,4.6052,4.6021,4.6065,41,0,-0.996,-0.9991,-0.9872,17,0,1.7683198,1.1806532,-0.39012665,-0.67188764,,1078.9206641711655,8.410124,128.28831,0,0,38,1.1529754,1477.9209370993933,1.6950083,871.9255,357,0,625.0859435672437,9.527992,65.60521,0,0,37,NOT_AVAILABLE,22.727516,,0.552879,,,,0.5929956,,,726456351,0.102693476,-0.2865009,-0.06733613,,2016.0,,,,,,,,,,,,,,,156.68909,-25.310856,35.492462,-42.660057,0.20933433,0.6252581,0.18927732,0.29760373,1636148068921376768,16211.105,16199.879,16216.251,,,,15,6831769525856646912
6705151209916316800,Gaia DR3 6705151209916316800,277.83257599141115,-47.54050439053295,347.463226890683,-16.48472477877615,275.7914530005026,-24.258567208944264,-0.03667762410541839,3.386415603422411,-21.470433065504352,17.786068,17.649626,18.047441,0.089972466,0.094835795,0.11532771,0.11214296,0.100235336,0.962368,0.051,0.0403,0.0821,298.28122,0.0,0.0,-0.88924557,34,1,298,0,299,31,0,0.17468117,0.0515,0.0407,0.0828,-0.13644218,-0.3978157,5.3807657E-6,5.1929255E-10,4.9932973E-5,-0.4038858,-0.5594071,-0.020529175,,20138.764,20050.182,20160.488,0,0.0273,0.0215,0.0439,-0.26137352,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.0953529,174.25383,OB,4.6191,4.6152,4.6202,34,0,-0.9964,-0.9991,-0.9878,17,0,1.8732603,-0.31802958,0.26885298,-0.23753755,,1190.0546091595256,7.678972,154.97577,1,0,33,1.153206,1447.1698120813057,1.9903643,727.0879,295,0,478.83024799568096,6.6315475,72.2049,1,0,32,NOT_AVAILABLE,21.735853,,0.30147457,,,,0.21724738,,,362898775,0.056816302,-0.092789546,-0.32518357,,2016.0,,,,,,,,,,,,,,,-156.10033,-25.521757,-49.39311,-44.863907,0.29350412,0.23198786,0.054760903,0.71251184,1636148068921376768,15016.559,15005.038,15049.851,,,,17,6705151209916316800
6685545886795740032,Gaia DR3 6685545886795740032,297.26457393121035,-42.631488076208456,356.84874398183734,-28.14626570258754,291.1889539020645,-21.177102988465546,0.23207472627279574,-7.771989626945617,-24.86388882973454,17.788221,17.620941,18.143362,0.08999963,0.084294364,0.11386524,0.121079825,0.09144417,0.96477944,0.0078,0.0023,0.0173,273.6834,0.037305605,0.017581176,-0.77061546,30,0,260,0,260,31,0,0.17801356,0.0078,0.0023,0.0173,-0.1672802,-0.5224209,6.917501E-7,5.097663E-10,4.99332E-5,-0.22204548,0.32288828,-0.17778173,,27567.25,26445.59,28315.67,0,0.0042,0.0012,0.0093,-0.3551407,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.08945778,173.56943,OB,4.5801,4.5619,4.5878,30,0,-0.9623,-0.9895,-0.9029,6,0,1.903475,2.0381525,-0.08237126,-0.23682599,,1221.9129725978485,11.023445,110.84674,0,0,28,1.1495203,1444.302535708571,2.465133,585.89233,259,0,438.3420189104155,7.530674,58.207542,0,0,27,NOT_AVAILABLE,26.050274,,-0.282966,,,,-0.04978151,,,1249518242,0.09391218,-0.19444057,0.17460231,,2016.0,,,,,,,,,,,,,,,-46.702305,-5.601655,-36.173573,29.670685,0.23033929,0.15924945,0.09008012,0.71184206,1636148068921376768,17258.549,16560.24,17545.871,,,,17,6685545886795740032
1515296828902620928,Gaia DR3 1515296828902620928,190.79409471866683,34.56621117983401,135.8207538988824,82.35419694480058,174.05821856160654,35.58331590497085,-0.04987899607074309,-17.12051147987773,-12.881050086758897,17.824594,17.673176,18.144682,0.07756868,0.076753944,0.11242966,0.08092811,0.12476702,0.9642959,6.0E-4,1.0E-4,0.0016,340.94458,0.0,0.0,-0.89252824,38,2,332,0,334,31,0,0.18096074,6.0E-4,1.0E-4,0.0016,-0.15141869,-0.47150612,8.090849E-5,6.0700484E-10,4.99292E-5,-0.21106474,0.37091228,-0.11642065,,30812.207,30687.861,30851.814,0,3.0E-4,0.0,9.0E-4,-0.32008743,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.051878184,125.09684,OB,4.5817,4.5804,4.5823,47,0,-0.9963,-0.999,-0.9913,12,0,1.8899239,-0.44364622,-0.25054404,0.1295264,,1164.5193065708997,9.957276,116.95159,1,0,44,1.1472099,1396.7181029449443,1.6039133,870.819,374,0,437.80954608763864,11.178646,39.16481,2,0,40,NOT_AVAILABLE,21.425064,,-0.27318496,,,,-0.00239926,,,795828822,-0.27141988,0.046006035,-0.0935281,,2016.0,,,,,,,,,,,,,,,-120.10409,63.768192,49.62828,-6.1533785,0.15750071,0.095057644,0.09362784,0.61502224,1636148068921376768,18355.986,18299.1,18376.637,,,,20,1515296828902620928
6141088963039067904,Gaia DR3 6141088963039067904,196.87268920828066,-39.87280319958235,306.27448805362684,22.894738595116536,212.025758841005,-29.97205172190587,0.13810848585761581,-23.209708865794923,-4.700477872171766,17.839964,17.786306,17.99003,0.102862395,0.090654336,0.1258459,0.1278753,0.11014961,1.0238135,0.0868,0.076,0.0973,275.8602,0.23985223,0.74753726,0.5592066,29,0,254,0,254,31,0,0.1884186,0.0872,0.0764,0.0977,-0.05365753,-0.20372391,1.7041425E-9,1.4391401E-13,0.99999785,-0.3030048,-0.3543505,0.006957448,,23155.164,22483.596,23467.34,0,0.0464,0.0406,0.0521,-0.15006638,,,,0,0,1,1,0,0,0,0,0,0,0,0,0.05790999,110.81079,OB,4.605,4.6017,4.6089,31,0,-0.9931,-0.9986,-0.9832,16,0,1.816808,1.0974413,0.33219883,-0.17117864,,1049.2866935493169,10.1458435,103.42035,1,0,28,1.1285559,1377.0854044520954,1.9832896,694.3441,269,0,504.83115709085473,9.640721,52.36446,1,0,27,NOT_AVAILABLE,23.6809,,-0.17193337,,,,0.0073181107,,,1774249939,-0.13678823,-0.07490423,-0.3807794,,2016.0,,,,,,,,,,,,,,,-95.24097,12.157671,2.1370254,-13.269099,0.23705809,0.16048837,0.15237568,0.61934817,1636148068921376768,16055.986,15758.989,16179.224,,,,18,6141088963039067904
