source_id,l,b,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_sigma5d_max,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,g_rp,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr
613219762482485632,224.25145132451567,45.609750090991135,0.792992472097526,-1.224734276048112,-4.058434516655913,15.086442,14.939822,15.364756,0.04775462,0.041722767,0.05341626,0.06315532,0.04643194,1.0193957,598.2942,0.27996165,16.155481,5,238,0,243,0.097577535,-0.1466198,-0.42493343,0.09427952,-0.68180776,0.1105721,,-0.27831364,0,0,0.033400618,8.858691,31,1.882122,14.845526,-0.27192134,0.47260264,,14437.361896308754,31.142746,463.58667,1,0,28,1.1558272,17392.820399381944,14.172299,1227.2406,261,0,5665.733390557011,18.307262,309.4801,1,0,25,4.239206,,-0.33018425,,,,-0.20230842,-0.20878659,0.12838805,-0.46196902,
1046356292182823296,155.838304243806,46.46018913080019,0.05600674874496374,0.5284723616459113,-6.6942394184811365,15.989297,15.9527645,16.064758,0.02605004,0.025290683,0.035067767,0.03560127,0.03557661,1.0087276,548.5048,0.10332672,1.2748977,2,466,0,468,0.053755514,-0.036532402,-0.11199379,-0.10102951,-0.270179,-0.09083523,,-0.07546139,0,0,0.014377746,0.26389542,61,1.781348,1.5971006,0.012310846,0.19291922,,5679.512985301291,11.668522,486.738,38,0,58,1.1427064,7572.3050097437335,5.203411,1455.2579,463,0,2973.4084866908565,10.95372,271.45193,37,0,55,6.715067,,0.16382179,,,,0.20663384,-0.077775344,-0.08202334,-0.089525305,
794980338907894784,192.1946257903661,51.507667725773715,0.08236042008153396,-0.425632814411045,-0.35072450291995827,17.457006,17.43614,17.492397,0.07626133,0.061508715,0.09820805,0.106781326,0.07739277,1.0448536,431.90198,0.054586608,0.07216959,0,377,0,377,0.15161426,-0.020866394,-0.056257248,-0.113332264,-0.61629033,-0.028299114,,-0.035390854,1,0,0.02997767,101.6394,46,1.7663952,0.8386321,0.009031255,0.3585935,,1448.6420505760616,11.53749,125.55955,5,0,42,1.1467247,1959.4965030639407,1.9214292,1019.812,394,0,798.3609897318619,7.2270536,110.46839,3,0,40,0.55151695,,-0.07638917,,,,-0.22249947,-0.16300857,0.09913428,-0.1918919,
5684316515345569920,253.3766892489053,28.719158002257725,0.5028455924407784,-1.490707960917811,-1.6242893511944705,14.495433,14.334758,14.808392,0.039966986,0.030872205,0.046891406,0.050698,0.037375912,1.1016343,1428.4423,0.30812392,37.133606,3,337,0,340,0.070936196,-0.16067505,-0.47363377,0.07284473,-0.55129105,0.21433264,,-0.31295872,1,0,0.02727111,2.2292242,44,1.8902452,10.723619,0.004607071,0.122624345,,25206.562631244324,41.16064,612.39484,0,0,39,1.1564126,29975.99236910493,20.178469,1485.5435,371,0,9458.053248866587,17.84724,529.9449,1,0,37,2.2046602,,0.11594231,,,,0.12265383,-0.12402622,0.18522787,0.0099109495,
828120310859359104,164.06888540976155,49.00423989247484,1.7042301360436631,-74.9609849311837,-97.4420036611421,12.581236,12.419107,12.924706,0.030583551,0.028278163,0.0463736,0.038862336,0.04092734,0.6194596,6662.8066,0.39424545,185.9264,0,452,417,452,0.058662422,-0.16212845,-0.505599,-0.16126859,-0.38246688,0.091017045,,-0.34347057,0,0,0.02467662,18.213614,55,1.8939159,36.750008,0.14739059,0.15296777,,147154.6587519241,201.8581,729.00055,0,0,51,1.1487962,174764.11469235152,77.46849,2255.938,449,0,53613.69695136879,24.556192,2183.3066,38,0,49,122.93939,,0.02622632,,,,-0.058355074,-0.020834725,0.16354227,0.17065948,
3834806153469378304,235.8702245706397,41.12549467200574,0.38377127711219894,-16.28472231816085,-8.436450155574912,14.95352,14.793141,15.265484,0.048740424,0.043410487,0.0541515,0.06349365,0.054907765,1.1039399,533.0694,0.29399148,15.140606,0,165,0,165,0.09977675,-0.16037846,-0.4723425,0.11922851,-0.44912675,0.20634715,,-0.31196404,0,0,0.1151505,17.089645,23,1.887893,7.0869923,-0.26175854,0.33714622,,16525.717488162623,38.792896,425.99854,1,0,21,1.1564722,19657.978054199186,14.85873,1322.9918,185,0,6208.1867828098275,16.145546,384.5139,0,0,21,18.34028,,-0.33240798,,,,-0.25316268,-0.2886101,0.22719647,-0.24253286,
3878134810048259200,227.86537579394067,44.94302727357969,0.5885109531833924,-1.0030333731269678,-5.188788910796665,18.693705,18.560398,19.013248,0.2251482,0.20392835,0.2634537,0.24618362,0.19063635,0.9990724,234.15999,0.36995363,0.6430981,6,226,0,232,0.4074329,-0.1333065,-0.45285034,0.128563,-0.7335546,0.1898395,,-0.31954384,0,0,0.11445269,16.889242,34,1.8818945,2.233831,-0.18411015,0.45496753,,514.3484219985093,10.602878,48.510265,0,0,28,1.1335734,627.2845783629156,1.2897111,486.37604,271,0,196.72469453825357,7.1915298,27.355055,1,0,29,5.284847,,-0.41560915,,,,-0.38585863,-0.29050428,0.2101115,-0.39976367,
3823450461802296192,241.4278197055011,38.13695943690579,-0.07171098999568432,-4.16556866189027,-2.2678265717229906,17.37565,17.224955,17.671547,0.11230704,0.14422971,0.11748483,0.1471479,0.17429622,1.0197783,187.65846,0.28732172,1.4881814,0,155,0,155,0.30764228,-0.1506958,-0.44659233,-0.090454645,-0.75968647,0.48289865,,-0.29589653,0,0,0.09835073,15.600142,23,1.8967118,-0.61038506,-0.06247896,0.18882427,,1759.6860566000057,14.271963,123.29671,1,0,20,1.153718,2111.9628340457743,3.1662583,667.02167,191,0,676.9234842310176,11.599285,58.35907,0,0,21,4.7428894,,-0.53782886,,,,-0.52748996,-0.28379327,0.5228835,-0.43056643,
615674873163301248,221.31638204934254,47.47233475493568,0.623834752760355,-9.58711214915396,-6.19409176464304,14.282339,14.126211,14.588947,0.046050407,0.056232784,0.046601653,0.055599697,0.059768077,1.1021786,1165.0615,0.29922637,31.909943,1,255,0,256,0.11669051,-0.15612793,-0.46273613,0.14858192,-0.8402283,0.5342493,,-0.3066082,0,0,0.048706554,28.424845,35,1.8834093,13.386538,-0.24386586,0.37321356,,30544.447111983627,69.233154,441.18237,0,0,34,1.1547494,36476.31761337925,22.361975,1631.176,284,0,11576.557782582255,15.10675,766.3169,2,0,33,11.414004,,-0.65776914,,,,-0.5997651,-0.21607468,0.5235844,-0.5166144,
642683203773128448,206.73899335312097,50.956031605274255,0.02958027467882621,2.276617510711283,-4.859812270275167,15.540654,15.390966,15.8355875,0.041020777,0.041192923,0.052033182,0.04932381,0.047973707,0.9657279,424.07892,0.21053879,5.8467336,0,240,0,240,0.082133844,-0.14968777,-0.4446211,-0.3354016,-0.6235411,0.11737222,,-0.29493332,1,0,0.04253605,10.840637,29,1.8774047,0.56848866,0.14325629,0.30230895,,9528.62361484299,32.97618,288.95474,0,0,28,1.1532274,11446.827905662585,9.065878,1262.6277,246,0,3672.1731078158264,11.091609,331.0767,0,0,25,5.3666344,,-0.3646254,,,,-0.31259158,7.508063E-5,0.1840272,-0.19736877,
3849270435091240192,233.26700587153573,43.0910478727009,0.4240276863650678,-5.35583020973567,3.5528223041159297,15.300976,15.192373,15.518165,0.045257635,0.03919179,0.050896052,0.060064398,0.05138481,1.0428637,346.5008,0.25131342,8.676447,1,182,0,183,0.08767338,-0.108602524,-0.32579136,0.098673634,-0.26739484,-0.09933856,,-0.21718884,0,0,0.09070272,12.445881,26,1.8478523,8.331248,-0.22834714,0.12206396,,11441.09738732501,28.649973,399.3406,0,0,24,1.1461312,14274.348359448315,9.335715,1529.0043,226,0,4919.177306251698,12.536115,392.40048,0,0,24,6.4270883,,-0.21384525,,,,-0.2203721,-0.30377087,-0.019678457,-0.21995728,
5685954371058159616,253.5623475225671,29.717476893967167,0.640408960588135,8.395542510852042,-5.768174047797823,14.271331,14.11648,14.571922,0.03762546,0.039716285,0.044913802,0.047127936,0.04326667,1.1834661,1043.5928,0.31234112,31.332655,0,194,0,194,0.06712712,-0.15485096,-0.45544243,-0.08860676,-0.19491795,0.2177871,,-0.30059147,0,0,0.05471349,22.654524,25,1.8862623,14.258623,-0.072817124,0.22176118,,30819.443938337812,50.341335,612.20953,0,0,22,1.155528,36848.05757797708,26.850056,1372.3643,216,0,11759.515064227799,17.802448,660.556,0,0,24,10.186116,,-0.048777103,,,,-0.0724552,-0.13103516,0.24330735,0.10559796,
1050240385727919872,151.97890474194824,45.83579492125217,0.12280136193939514,-0.154528446604834,-8.249572398513678,15.773585,15.737261,15.861528,0.02489165,0.03465976,0.03989712,0.028944366,0.045436077,1.0132424,478.89352,0.129615,2.2651365,3,388,0,391,0.06689198,-0.0363245,-0.12426758,0.011710839,-0.54404056,-0.09862002,,-0.08794308,1,0,0.020553589,24.122065,53,1.7875335,3.0779505,-0.090151496,0.26425135,,6926.480390515192,11.577166,598.2881,0,0,48,1.1380748,9236.613044571168,5.921759,1559.7751,420,0,3585.476200582799,7.561689,474.16342,1,0,46,8.2510195,,0.17426102,,,,0.21109736,-0.10828384,-0.08346283,-0.38089696,
3879535725301256192,226.23800373790516,46.37758564348663,0.3287152339105798,-0.19571433182660491,-2.284457697761593,19.55005,19.48165,19.781006,0.36663452,0.4549431,0.36929873,0.45310608,0.46446872,1.0382797,305.31412,0.0,0.0,0,277,0,277,0.9335584,-0.06840134,-0.29935646,0.1300362,-0.86562866,0.52689517,,-0.23095512,0,0,0.119972765,14.445076,34,1.8377498,0.8901066,-0.17997518,0.39728388,,220.1694067117709,10.30091,21.373783,2,0,28,1.112653,285.05376663633643,0.95234096,299.31903,280,0,96.99653743510632,7.8233747,12.398299,1,0,27,2.292826,,-0.6617379,,,,-0.6261521,-0.28065267,0.53644216,-0.5624059,
642721068204889216,206.25025251070548,51.36028252790052,0.024020803809519597,-2.2802694183615886,-7.590442477480954,18.945412,18.843046,19.17644,0.1907037,0.14467141,0.22363915,0.22115295,0.15490067,0.97095656,287.83054,0.0,0.0,1,293,0,294,0.32054025,-0.102365494,-0.3333931,-0.1741038,-0.30696383,-0.095554024,,-0.2310276,0,0,0.020532146,179.15086,34,1.8828113,0.10740876,-0.18507919,0.38422337,,396.4588905428951,12.924384,30.675264,4,0,30,1.1371732,497.48779091392856,1.2463309,399.1619,285,0,169.27090600525256,14.125331,11.9835005,2,0,29,7.9255567,,-0.14142728,,,,-0.061504055,-0.17470203,0.006672575,-0.20694505,
3766522426935772672,250.32047038931856,32.761905785626546,0.6742286749051992,-4.039925897851634,-2.275217825025282,15.559984,15.424467,15.833222,0.043691948,0.047443163,0.05407127,0.0538478,0.059039928,0.9857879,370.80234,0.25790718,7.2954054,0,207,0,207,0.095535465,-0.13551712,-0.4087553,-0.32235903,-0.4181401,0.21793364,,-0.27323818,0,0,0.103696376,28.762138,26,1.8744268,12.469259,0.15504886,-0.04312726,,9239.104753548901,12.698936,727.5495,1,0,22,1.148909,11244.831513487414,9.537993,1178.9515,214,0,3680.1825131414744,13.330894,276.06418,0,0,23,4.6365523,,-0.38373512,,,,-0.20959218,-0.28805292,0.15280035,-0.24917291,
629717865737776896,210.71371659010475,50.68838579819062,0.17798309420701108,-4.183837807015154,-12.616865850007034,17.743988,17.772552,17.648983,0.10248106,0.0871357,0.13322955,0.122840986,0.09733205,1.0071694,260.3064,0.0,0.0,0,249,0,249,0.19754267,0.028564453,0.12356949,0.084438495,-0.5666103,0.19220927,,0.095005035,1,0,0.01689633,125.1518,33,1.7484694,1.3359131,-0.26576763,0.53245604,,1062.6644117938552,13.45313,78.99013,3,0,32,1.1658139,1504.359369123772,1.9089419,788.05927,276,0,691.138624336531,18.816994,36.729492,2,0,28,13.292472,,-0.38521773,,,,-0.31837073,-0.29556653,0.24429715,-0.2095208,
823514280556236032,167.62761290374937,50.45837333105174,0.2517856834051261,-0.09872551189163303,-6.6725357886345815,17.240067,17.186047,17.370413,0.0452675,0.04333414,0.06876763,0.06693177,0.0688849,1.0060519,630.2628,0.1551221,0.90082014,2,576,0,578,0.106800444,-0.054019928,-0.18436623,-0.16715498,-0.39756882,0.16363175,,-0.1303463,0,0,0.019784158,36.687428,70,1.8054204,3.6613982,0.18484406,0.032894872,,1823.8885338313855,8.315619,219.33286,61,0,61,1.1355298,2392.8737545219424,1.7590572,1360.316,573,0,893.2907746267199,7.536387,118.53037,60,0,60,6.673266,,-0.25108838,,,,-0.2531339,0.051059317,0.17838445,0.033998016,
629767519854647424,210.51020525699997,50.80009033292191,0.04366583291555132,0.3625455434336229,-9.212742721113806,16.4759,16.417837,16.61129,0.05074145,0.0492822,0.057931647,0.05716131,0.051990997,0.99645704,332.0601,0.14038965,1.1741477,2,289,0,291,0.09701331,-0.058063507,-0.19345284,0.058527227,-0.6363865,0.25754285,,-0.13538933,0,0,0.026932495,147.64798,38,1.8093064,0.75374746,-0.13462998,0.37126505,,3700.6836312433543,11.130272,332.48816,3,0,35,1.1366425,4837.11607967884,3.6982553,1307.9454,314,0,1797.3879822602237,10.111177,177.76248,3,0,37,9.219873,,-0.3529772,,,,-0.39930075,-0.25265342,0.30762,-0.361299,
795959630108543232,187.76379537664891,52.630126604511496,1.5841258598838974,-13.643605992897788,-8.881903414596817,12.795368,12.665565,13.078523,0.033917967,0.026683489,0.042912334,0.040147163,0.032928474,0.6881864,4317.637,0.3429777,125.20035,0,433,348,433,0.06351786,-0.12980366,-0.41295815,-0.07875659,-0.5122149,0.23441663,,-0.2831545,0,0,0.07070631,120.519936,52,1.860641,36.915398,-0.094760865,0.29209125,,117271.117709058,131.71126,890.3652,0,0,47,1.1416215,143482.61829209412,62.056225,2312.139,431,0,46531.726103699606,32.944775,1412.416,0,0,46,16.279932,,-0.41554612,,,,-0.3971347,-0.05581048,0.27645317,-0.15122281,
795959630108543232,187.76379537664891,52.630126604511496,1.5841258598838974,-13.643605992897788,-8.881903414596817,12.795368,12.665565,13.078523,0.033917967,0.026683489,0.042912334,0.040147163,0.032928474,0.6881864,4317.637,0.3429777,125.20035,0,433,348,433,0.06351786,-0.12980366,-0.41295815,-0.07875659,-0.5122149,0.23441663,,-0.2831545,0,0,0.07070631,120.519936,52,1.860641,36.915398,-0.094760865,0.29209125,,117271.117709058,131.71126,890.3652,0,0,47,1.1416215,143482.61829209412,62.056225,2312.139,431,0,46531.726103699606,32.944775,1412.416,0,0,46,16.279932,,-0.41554612,,,,-0.3971347,-0.05581048,0.27645317,-0.15122281,
3848520258923494656,235.2567454343931,42.743521203264,0.4414423720718211,-8.191432997471654,-0.4959318032234252,15.395316,15.256143,15.645754,0.05616443,0.048057195,0.06440134,0.06460293,0.056843102,1.2162106,508.24017,0.34990734,15.1900215,0,182,0,182,0.096904665,-0.13917351,-0.38961124,0.02726369,-0.40095335,0.036657464,,-0.25043774,0,0,0.061267544,18.32917,23,1.8665348,6.8545527,-0.38481954,0.24454057,,10788.46957740558,28.667807,376.327,3,0,22,1.1586262,13086.402191557101,10.955757,1194.4772,199,0,4373.778501341536,15.095289,289.7446,22,0,22,8.206431,,-0.14458676,,,,-0.1451353,-0.33348098,0.17421614,-0.2792741,
3848520258923494656,235.2567454343931,42.743521203264,0.4414423720718211,-8.191432997471654,-0.4959318032234252,15.395316,15.256143,15.645754,0.05616443,0.048057195,0.06440134,0.06460293,0.056843102,1.2162106,508.24017,0.34990734,15.1900215,0,182,0,182,0.096904665,-0.13917351,-0.38961124,0.02726369,-0.40095335,0.036657464,,-0.25043774,0,0,0.061267544,18.32917,23,1.8665348,6.8545527,-0.38481954,0.24454057,,10788.46957740558,28.667807,376.327,3,0,22,1.1586262,13086.402191557101,10.955757,1194.4772,199,0,4373.778501341536,15.095289,289.7446,22,0,22,8.206431,,-0.14458676,,,,-0.1451353,-0.33348098,0.17421614,-0.2792741,
795785941630955392,188.81727800340056,52.72497168064772,0.37318010558370757,-5.624955877597128,-7.0339617000402,15.3076,15.136009,15.635013,0.0393041,0.034659434,0.04759763,0.053401355,0.044311523,0.9739935,780.42664,0.27738947,14.578094,1,359,0,360,0.082043864,-0.1715908,-0.4990034,-0.13381708,-0.6312211,0.18928388,,-0.3274126,0,0,0.016627004,65.51049,43,1.8922015,7.840308,0.09243963,0.32641843,,12050.72668244664,20.753044,580.6727,1,0,38,1.1607375,14187.523272244762,10.389391,1365.578,357,0,4417.263837075412,12.620919,349.99542,1,0,37,9.006483,,-0.2702043,,,,-0.39139947,-0.12095524,0.27008003,-0.3772853,
795998387893409152,187.01544387476383,52.84534825682462,0.21453443303307432,-1.6490660102739634,-14.302711091035563,16.973005,16.858189,17.191704,0.057009846,0.043731164,0.07422895,0.072293825,0.06068371,1.0215273,548.7869,0.20025527,1.562844,2,454,0,456,0.11513322,-0.114816666,-0.33351517,0.050037634,-0.2593292,0.075555876,,-0.2186985,0,0,0.0899722,119.03711,54,1.8470081,2.890172,-0.16624315,0.36022744,,2466.841373908851,14.384544,171.4925,4,0,47,1.1502513,3060.1640025945658,2.9978514,1020.78577,452,0,1053.116317750069,12.215067,86.21454,5,0,47,14.397464,,-0.4459295,,,,-0.35657606,-0.29487368,0.08913207,-0.2647794,
3766481985523752320,250.53067584654684,33.13025388887348,0.6922336931349108,-6.055004923652879,-7.451603987147078,15.202137,15.071402,15.477794,0.037767004,0.0366199,0.04747871,0.045704823,0.04232188,1.0059156,409.33194,0.24676646,9.961465,1,200,0,201,0.06518138,-0.1307354,-0.4063921,-0.27009663,-0.045390256,-0.08918939,,-0.2756567,0,0,0.090369456,26.42934,24,1.8632951,14.579876,-0.3320953,0.15667671,,12789.582041769294,33.193714,385.30133,1,0,23,1.1445701,15634.78802110645,12.142613,1287.5967,207,0,5105.528933593769,10.7592,474.52682,0,0,22,9.601536,,-3.0028625E-4,,,,0.034408413,-0.28665835,0.045741502,-0.28103784,
3766459205017226240,250.73949615972768,32.96582354950521,0.5993936586658059,0.6189093077516329,2.359384798777999,13.9936075,13.85441,14.265384,0.040026363,0.040733293,0.04705284,0.048196852,0.053983923,1.0653633,826.7378,0.31300262,36.103424,4,181,0,185,0.08332883,-0.13919735,-0.41097355,0.096151985,0.25275773,-0.12106548,,-0.2717762,0,0,0.1093333,23.090105,23,1.8728645,12.738734,-0.11031517,0.113738954,,39233.10840527252,72.15654,543.72217,0,0,21,1.1521394,47588.69218293514,27.604172,1723.9674,197,0,15595.700554089655,22.8718,681.87463,0,0,22,2.43921,,-0.33478284,,,,-0.2584689,-0.36365572,-0.07837871,0.14830995,
3836440886741718784,236.11034134914934,42.58426341505464,0.23733988510308002,-3.623717841579384,-1.0122329246863282,16.357094,16.457031,16.167109,0.049795832,0.055577748,0.054042052,0.060354862,0.06384329,1.0582002,229.82051,0.1009074,0.59392,1,202,0,203,0.10805721,0.09993744,0.2899227,-0.02744041,-0.6135957,0.29984763,,0.18998528,1,3,0.08164351,19.168032,28,1.6913937,4.3917627,-0.20655188,0.1908434,,3569.478200959859,14.836318,240.59058,1,0,22,1.1628715,5396.465484117816,3.595141,1501.0442,235,0,2705.9173084268587,14.565353,185.77766,1,0,21,3.762439,,-0.3288236,,,,-0.38419744,-0.1631401,0.37298527,-0.20943384,
3772994667772794112,246.716475475767,36.07121839344386,1.896860917478027,-42.3951380843599,-2.079301060919109,13.530314,13.416495,13.760368,0.027987592,0.026993956,0.033218272,0.03682122,0.032148357,0.96793455,746.1617,0.21061881,24.079878,0,186,0,186,0.051439453,-0.11381912,-0.34387302,-0.2152346,-0.22928481,0.0046945633,,-0.2300539,0,0,0.052822236,94.266335,24,1.852711,57.102936,-0.029190544,0.11334536,,58724.44329938694,108.67974,540.344,0,0,23,1.1459314,72915.71315420006,49.643673,1468.7816,199,0,24831.962128849376,19.934616,1245.6704,0,0,23,42.4461,,-0.06396331,,,,-0.07685838,-0.25847286,0.049429793,-0.09475645,
5255947536784791936,284.2617268244159,-5.3293169146790715,0.26839733916667396,-7.376105882446516,4.809877106031744,16.74657,16.656214,16.885408,0.040223964,0.040324055,0.048188254,0.053117443,0.04424289,0.91847026,375.72073,0.0,0.0,1,383,0,384,0.07554979,-0.09035683,-0.22919464,0.3531124,-0.027218126,0.24507095,,-0.13883781,0,0,0.037679438,142.17476,48,1.8313262,5.569767,-0.017316109,0.33426386,,2971.1946127875094,9.305078,319.30896,0,0,45,1.1585613,3769.801102549251,3.132459,1203.4639,374,0,1396.3511493101134,5.800201,240.74185,0,0,47,8.805785,,0.0018249394,,,,-0.03904495,-0.19601436,0.13221844,5.8641715E-4,
3829267569803099776,242.52032706825645,39.19535089643728,0.20545915308222604,4.659568351835338,-6.899820739008163,16.677114,16.554762,16.927055,0.077189706,0.0853733,0.09975397,0.0830946,0.088003986,0.98153037,185.66667,0.18703532,1.2371018,2,156,0,158,0.15825619,-0.1223526,-0.37229347,-0.19562331,-0.5318776,0.26793104,,-0.24994087,0,0,0.051142134,10.311134,20,1.8650749,2.059659,-0.2958971,0.40245163,,3262.2092755225494,12.627575,258.34012,6,0,16,1.1461054,4018.8392193448676,5.0676064,793.04486,174,0,1343.8043206664731,16.019129,83.88748,9,0,20,8.3258095,,-0.43945017,,,,-0.38466406,-0.34223005,0.49911377,-0.29569072,
744087553430501120,197.72120339816897,52.90848018899634,0.4104352625968583,1.2472785449252677,-7.443297132557289,16.20564,16.066837,16.48734,0.04603741,0.04125,0.06589366,0.06267049,0.05045739,1.0264207,573.3916,0.25461698,5.8053937,2,371,0,373,0.097334504,-0.13880348,-0.42050362,0.054025263,-0.5669177,0.12960684,,-0.28170013,0,0,0.047638264,167.11024,52,1.8742522,6.228752,-0.15296827,0.53393775,,5113.073049785181,11.158026,458.24173,2,0,49,1.1488596,6204.262034805766,3.6926138,1680.1816,419,0,2014.7528113210071,12.677031,158.9294,6,0,46,7.547077,,-0.32042983,,,,-0.45374036,-0.052367356,0.2068851,-0.14901195,
5686902326175757184,252.28303735019907,32.34670843872302,0.5235669388461766,0.571794995682765,-1.3875281575738614,14.456579,14.546743,14.253589,0.022123445,0.023579214,0.027302956,0.028912652,0.03695314,1.0799506,228.66318,0.08624753,2.1044674,0,173,0,173,0.057011586,0.090164185,0.29315472,-0.028340824,-0.2532545,0.12111643,,0.20299053,0,0,0.060433567,31.448223,20,1.6943152,19.176199,0.28124395,-0.22473778,,20735.739152185648,41.677864,497.52405,0,0,18,1.1748945,31068.135309488865,13.25624,2343.6611,170,0,15766.040514419961,19.767023,797.5931,0,0,15,1.5007278,,-0.46359935,,,,-0.22243522,-0.2719754,-0.008046192,0.019025953,
3773823149784328832,245.7399385703973,37.39928428399546,0.7728490379842367,-1.0786374322626693,3.9743193829158003,15.023268,14.897396,15.277987,0.042702075,0.047394298,0.05329092,0.052067176,0.057741787,1.0518543,496.66223,0.25774974,11.581492,0,183,0,183,0.09579023,-0.12587166,-0.38059044,-0.13366501,-0.4972073,0.25107864,,-0.25471878,0,0,0.02752551,14.6442585,24,1.8797523,14.502453,-0.3044015,0.3227887,,15012.68188674535,25.629871,585.7494,0,0,24,1.1472725,18434.843942995158,11.554598,1595.4553,196,0,6137.107013524229,13.803405,444.60822,1,0,23,4.118091,,-0.35926494,,,,-0.31368133,-0.35669136,0.42328775,-0.24177837,
629594278053946752,211.35878314167573,51.54759361270925,0.2881932950872837,-8.70805212268168,-9.665137982185112,15.951333,16.048761,15.745652,0.03646743,0.030516898,0.042738836,0.047408927,0.037250336,0.99978,315.66382,0.08477244,0.72265273,4,305,0,309,0.06983013,0.09742832,0.30310917,-0.29849422,-0.41910046,-0.04621217,,0.20568085,0,0,0.040669564,23.703333,35,1.6964673,6.7431245,0.09941231,0.08935177,,5198.912941231037,21.17602,245.50945,1,0,32,1.171704,7841.756782536679,4.530843,1730.7501,303,0,3989.3048225709713,16.928787,235.65213,1,0,33,13.009422,,-0.32857916,,,,-0.14184926,-0.081035875,-0.077655084,-0.12630785,
3836406625787704064,236.58327963633235,43.1065526017144,0.15815156701592914,-0.5176059534117546,-6.27544430401697,18.511229,18.451683,18.83512,0.20839944,0.17823707,0.23389314,0.23085819,0.21127486,1.0614463,205.0074,0.5199123,1.4408119,2,177,0,179,0.3780699,-0.059545517,-0.3834362,0.19480558,-0.5364044,0.17063622,,-0.3238907,0,0,0.023401698,9.755275,24,1.8720963,0.6761702,-0.3264503,0.3018977,,568.5169454054675,18.193365,31.248587,0,0,20,1.0784646,742.0876668987111,1.6316048,454.8207,199,0,231.79831752748083,12.277718,18.879593,0,0,17,6.2967544,,-0.26463288,,,,-0.34395617,-0.5341654,0.30060822,-0.32631096,
802020653597763584,186.0971844413621,53.34332944263477,0.7726446735997333,7.393316341936529,-14.766338618948986,14.920541,14.976928,14.758986,0.027808888,0.02211981,0.033031378,0.032773707,0.024996333,1.0990093,513.5167,0.13060918,4.4153633,3,372,9,375,0.052178383,0.056386948,0.21794128,-0.2376029,-0.5239776,0.3130865,,0.16155434,0,0,0.08940694,124.70624,46,1.711144,23.391233,0.049133625,0.0892315,,13952.300361499792,27.23503,512.2925,3,0,43,1.1769826,20264.24840866967,18.059904,1122.0574,371,0,9898.369188805527,38.451824,257.4226,3,0,42,16.51381,,-0.4701735,,,,-0.46444887,0.1503712,0.3379905,-0.2811061,
822338490313075712,170.5883396993343,51.72058121320609,0.002605494332720157,0.15836620590106865,-9.91307551484169,17.668385,17.513796,18.003183,0.07101266,0.06478683,0.10176657,0.08742929,0.07898493,1.0279425,544.74097,0.21256456,0.8707568,3,464,0,467,0.12774253,-0.1545887,-0.4893875,-0.33692864,-0.4703295,0.14256604,,-0.3347988,0,0,0.045764096,170.78966,54,1.8817438,0.025602654,0.14105937,0.0379984,,1348.6474516255807,13.986123,96.42754,4,0,47,1.1454277,1612.8467628781755,1.526045,1056.8802,457,0,498.75200766040564,8.9820595,55.527576,2,0,44,9.91434,,-0.15150623,,,,-0.17812109,-0.056115814,0.18522204,0.07635212,
795692959881682560,188.3345471799469,53.44126283465073,0.389074638251961,2.913604603049417,-16.48079442973732,17.13695,16.980043,17.467218,0.0784793,0.06805917,0.1033704,0.11723316,0.088231966,0.97898096,371.74023,0.22025195,1.5578519,11,322,0,333,0.17559792,-0.15690613,-0.487175,0.27257967,-0.65299803,-0.011766104,,-0.33026886,1,0,0.021939194,26.361246,41,1.8862337,3.7638881,-0.37142172,0.5074223,,2204.953299538475,11.011644,200.23833,3,0,36,1.1485075,2631.2801728962977,2.758165,953.9967,340,0,817.0915874746086,8.436086,96.85672,3,0,32,16.736359,,-0.16036803,,,,-0.18478765,-0.32094017,0.012753562,-0.51091355,
